Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Static Class,"com.google.gson.common.TestTypes.Base",0,0,0,0,0,0,0,0,1,0,0,1,,0,3,,,,0,2,,,,0,0,0,0,0,0,,7,,,,0,,,,7,,,6,4,0,,,,,,,5,6,6,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
Public Static Class,"com.google.gson.common.TestTypes.BaseSerializer",1,1,1,1,5,0,5,0,2,4,4,0,,0,1,,,,1,0,,,,1,1,0,0,0,1,,9,,,,0,,,,9,,,5,4,0,,,,,,,4,6,4,,,2,,,,,,,,1,1,1,1,,1,0,,0,0,0.00,1,1,1,1
Public Method,"com.google.gson.common.TestTypes.BaseSerializer.serialize(Base,Type,JsonSerializationContext)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,2,3,0,,,,2,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Class,"com.google.gson.common.TestTypes.ClassOverridingEquals",1,1,1,1,4,0,4,0,1,0,0,0,,0,0,,,,3,1,,,,3,3,0,0,0,3,,19,,,,2,,,,17,,,7,5,0,,,,,,,5,10,5,,,5,,,,,,,,2,2,2,1,,1,1,,66,66,0.00,4,4,4,3
Public Method,"com.google.gson.common.TestTypes.ClassOverridingEquals.equals(Object)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.common.TestTypes.ClassOverridingEquals.getExpectedJson()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,0,,,,6,,,1,3,0,,,,1,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.gson.common.TestTypes.ClassOverridingEquals.hashCode()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Class,"com.google.gson.common.TestTypes.ClassWithArray",1,1,1,1,3,0,3,0,1,0,0,0,,0,0,,,,2,1,,,,2,2,0,0,0,2,,10,,,,1,,,,9,,,4,2,0,,,,,,,3,6,4,,,2,,,,,,,,1,1,1,1,,1,0,,0,0,0.00,2,2,2,2
Public Constructor,"com.google.gson.common.TestTypes.ClassWithArray.ClassWithArray()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"com.google.gson.common.TestTypes.ClassWithArray.ClassWithArray(Object[])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Class,"com.google.gson.common.TestTypes.ClassWithBaseArrayField",1,1,1,1,3,0,3,0,1,1,1,0,,0,1,,,,1,1,,,,1,1,0,0,0,1,,7,,,,0,,,,7,,,4,2,0,,,,,,,3,5,4,,,1,,,,,,,,1,1,1,1,,1,0,,0,0,0.00,1,1,1,1
Public Constructor,"com.google.gson.common.TestTypes.ClassWithBaseArrayField.ClassWithBaseArrayField(Base[])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Class,"com.google.gson.common.TestTypes.ClassWithBaseCollectionField",1,1,1,1,3,0,3,0,1,0,0,0,,0,1,,,,1,1,,,,1,1,0,0,0,1,,7,,,,0,,,,7,,,4,2,0,,,,,,,3,5,4,,,1,,,,,,,,1,1,1,1,,1,0,,0,0,0.00,1,1,1,1
Public Constructor,"com.google.gson.common.TestTypes.ClassWithBaseCollectionField.ClassWithBaseCollectionField(Collection<Base>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Class,"com.google.gson.common.TestTypes.ClassWithBaseField",1,1,1,1,3,0,3,0,1,1,1,0,,0,1,,,,1,1,,,,1,1,0,0,0,1,,7,,,,0,,,,7,,,4,2,0,,,,,,,3,5,4,,,1,,,,,,,,1,1,1,1,,1,0,,0,0,0.00,1,1,1,1
Public Constructor,"com.google.gson.common.TestTypes.ClassWithBaseField.ClassWithBaseField(Base)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Class,"com.google.gson.common.TestTypes.ClassWithCustomTypeConverter",1,1,1,1,3,0,3,0,1,1,1,0,,0,0,,,,6,2,,,,6,6,0,0,0,6,,29,,,,6,,,,23,,,9,7,0,,,,,,,9,16,9,,,7,,,,,,,,1,1,1,1,,1,0,,50,16,0.00,6,6,6,6
Public Constructor,"com.google.gson.common.TestTypes.ClassWithCustomTypeConverter.ClassWithCustomTypeConverter()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"com.google.gson.common.TestTypes.ClassWithCustomTypeConverter.ClassWithCustomTypeConverter(BagOfPrimitives,int)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,,0,,,,4,,,1,2,0,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"com.google.gson.common.TestTypes.ClassWithCustomTypeConverter.ClassWithCustomTypeConverter(int)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.common.TestTypes.ClassWithCustomTypeConverter.getBag()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.common.TestTypes.ClassWithCustomTypeConverter.getExpectedJson()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.common.TestTypes.ClassWithCustomTypeConverter.getValue()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Class,"com.google.gson.common.TestTypes.ClassWithNoFields",1,1,1,1,3,0,3,0,1,0,0,2,,0,0,,,,1,0,,,,1,1,0,0,0,1,,7,,,,0,,,,6,,,3,1,1,,,,,,,1,3,2,,,1,,,,,,,,1,1,1,1,,1,0,,0,0,0.17,1,1,1,1
Public Method,"com.google.gson.common.TestTypes.ClassWithNoFields.equals(Object)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Class,"com.google.gson.common.TestTypes.ClassWithObjects",1,1,1,1,3,0,3,0,1,1,1,0,,0,0,,,,2,1,,,,2,2,0,0,0,2,,9,,,,0,,,,9,,,4,2,0,,,,,,,3,6,4,,,2,,,,,,,,1,1,1,1,,1,0,,50,0,0.00,2,2,2,2
Public Constructor,"com.google.gson.common.TestTypes.ClassWithObjects.ClassWithObjects()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"com.google.gson.common.TestTypes.ClassWithObjects.ClassWithObjects(BagOfPrimitives)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Class,"com.google.gson.common.TestTypes.ClassWithSerializedNameFields",1,1,1,1,3,0,3,0,1,1,1,0,,0,0,,,,3,2,,,,3,3,0,0,0,3,,16,,,,2,,,,14,,,6,4,0,,,,,,,6,10,6,,,4,,,,,,,,1,1,1,1,,1,0,,33,0,0.00,3,3,3,3
Public Constructor,"com.google.gson.common.TestTypes.ClassWithSerializedNameFields.ClassWithSerializedNameFields()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"com.google.gson.common.TestTypes.ClassWithSerializedNameFields.ClassWithSerializedNameFields(int,int)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,,0,,,,4,,,1,2,0,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.common.TestTypes.ClassWithSerializedNameFields.getExpectedJson()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Generic Class,"com.google.gson.common.TestTypes.ClassWithTransientFields",1,1,1,1,4,0,4,0,1,0,0,0,,0,0,,,,3,3,,,,3,3,0,0,0,3,,22,,,,3,,,,19,,,8,8,0,,,,,,,11,15,8,,,7,,,,,,,,1,1,1,1,,1,0,,66,44,0.00,3,3,3,3
Public Constructor,"com.google.gson.common.TestTypes.ClassWithTransientFields.ClassWithTransientFields()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"com.google.gson.common.TestTypes.ClassWithTransientFields.ClassWithTransientFields(long)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,4,,,1,2,0,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
TypeVariable,"com.google.gson.common.TestTypes.ClassWithTransientFields.T",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
Public Method,"com.google.gson.common.TestTypes.ClassWithTransientFields.getExpectedJson()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,,0,,,,7,,,2,5,0,,,,3,1,0,5,6,2,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Class,"com.google.gson.common.TestTypes.CrazyLongTypeAdapter",1,1,1,1,3,0,3,0,3,5,5,0,,0,1,,,,2,0,,,,2,2,0,0,0,2,,13,,,,0,,,,13,,,8,3,0,,,,,,,3,6,4,,,2,,,,,,,,1,1,1,1,,1,0,,0,0,0.00,2,2,2,2
Public Method,"com.google.gson.common.TestTypes.CrazyLongTypeAdapter.deserialize(JsonElement,Type,JsonDeserializationContext)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,0,,,,4,,,2,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.common.TestTypes.CrazyLongTypeAdapter.serialize(Long,Type,JsonSerializationContext)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Class,"com.google.gson.common.TestTypes.Nested",1,1,2,1,6,0,6,0,1,1,1,1,,0,0,,,,4,2,,,,4,4,0,0,0,4,,33,,,,4,,,,29,,,8,14,0,,,,,,,13,21,8,,,13,,,,,,,,4,4,5,1,,1,1,,50,0,0.00,7,7,8,4
Public Constructor,"com.google.gson.common.TestTypes.Nested.Nested()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"com.google.gson.common.TestTypes.Nested.Nested(BagOfPrimitives,BagOfPrimitives)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,,,,0,,,,4,,,1,2,0,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.common.TestTypes.Nested.appendFields(StringBuilder)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,11,,,,0,,,,11,,,1,6,0,,,,2,8,1,3,7,1,,,6,,,4,4,5,1,0,,,,,0,,1,0,,,0.00,4,4,5,1
Public Method,"com.google.gson.common.TestTypes.Nested.getExpectedJson()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,,,,0,,,,7,,,2,5,0,,,,4,1,0,5,6,2,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Class,"com.google.gson.common.TestTypes.PrimitiveArray",1,1,1,1,7,0,7,0,1,0,0,0,,0,0,,,,3,1,,,,3,3,0,0,0,3,,29,,,,5,,,,24,,,7,13,0,,,,,,,11,18,8,,,10,,,,,,,,3,3,3,1,,1,2,,33,0,0.00,5,5,5,3
Public Constructor,"com.google.gson.common.TestTypes.PrimitiveArray.PrimitiveArray()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"com.google.gson.common.TestTypes.PrimitiveArray.PrimitiveArray(long[])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.common.TestTypes.PrimitiveArray.getExpectedJson()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,17,,,,2,,,,15,,,3,11,0,,,,3,3,0,8,12,4,,,8,,,3,3,3,1,1,,,,,0,,2,0,,,0.00,3,3,3,1
Public Static Class,"com.google.gson.common.TestTypes.StringWrapper",1,1,1,1,3,0,3,0,1,0,0,0,,0,0,,,,1,1,,,,1,1,0,0,0,1,,7,,,,1,,,,6,,,3,1,0,,,,,,,2,4,3,,,1,,,,,,,,1,1,1,1,,1,0,,0,0,0.00,1,1,1,1
Public Constructor,"com.google.gson.common.TestTypes.StringWrapper.StringWrapper(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Class,"com.google.gson.common.TestTypes.Sub",0,0,0,0,0,0,0,0,1,0,0,0,,0,2,,,,0,1,,,,0,0,0,0,0,0,,5,,,,0,,,,5,,,4,3,0,,,,,,,3,4,4,,,0,,,,,,,,0,0,0,0,,2,0,,0,0,0.00,0,0,0,0
Public Static Class,"com.google.gson.common.TestTypes.SubSerializer",1,1,1,1,5,0,5,0,2,5,5,0,,0,1,,,,1,0,,,,1,1,0,0,0,1,,9,,,,0,,,,9,,,5,4,0,,,,,,,4,6,4,,,2,,,,,,,,1,1,1,1,,1,0,,0,0,0.00,1,1,1,1
Public Method,"com.google.gson.common.TestTypes.SubSerializer.serialize(Sub,Type,JsonSerializationContext)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,2,3,0,,,,2,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Package,"com.google.gson.functional",1,1,1,1,7,0,6,0,,,,,415,6,25,,54,,989,277,,,,995,,57,41,41,856,,10954,,,,1410,,,,8277,,,3986,4657,1283,,,,,,,4802,6237,3753,,,2484,,,,,,,,19,19,19,19,,,3,,,,0.16,1194,1193,1212,1025
Public Class,"com.google.gson.functional.ArrayTest",1,1,1,1,7,0,6,0,1,6,6,0,,0,0,,,,27,1,,,,27,27,0,0,1,26,,236,,,,35,,,,185,,,91,118,16,,,,,,,114,146,87,,,59,,,,,,,,3,3,3,1,,2,2,,3,3,0.09,31,31,31,27
Protected Method,"com.google.gson.functional.ArrayTest.setUp()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,1,2,0,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.ArrayTest.testArrayElementsAreArrays()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,,,,0,,,,8,,,4,4,1,,,,3,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.13,1,1,1,1
Public Method,"com.google.gson.functional.ArrayTest.testArrayOfCollectionDeserialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,,,,1,,,,8,,,4,6,0,,,,5,1,0,6,7,4,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Anonymous Class,"com.google.gson.functional.ArrayTest.testArrayOfCollectionDeserialization.(Anon_2)",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,20,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,2,0,,0,0,0.00,0,0,0,0
Public Method,"com.google.gson.functional.ArrayTest.testArrayOfCollectionSerialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,,,,3,,,,20,,,8,16,0,,,,6,3,0,16,19,9,,,10,,,3,3,3,1,0,,,,,0,,2,0,,,0.00,3,3,3,1
Anonymous Class,"com.google.gson.functional.ArrayTest.testArrayOfCollectionSerialization.(Anon_1)",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,20,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,2,0,,0,0,0.00,0,0,0,0
Public Method,"com.google.gson.functional.ArrayTest.testArrayOfNullDeserialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,0,,,,4,,,2,2,0,,,,2,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.ArrayTest.testArrayOfNullSerialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,0,,,,5,,,3,3,0,,,,2,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.ArrayTest.testArrayOfPrimitivesAsObjectsDeserialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,,,,0,,,,9,,,3,7,0,,,,6,1,0,7,8,3,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.ArrayTest.testArrayOfPrimitivesAsObjectsSerialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,7,,,3,5,0,,,,3,1,0,5,6,3,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.ArrayTest.testArrayOfStringsDeserialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,0,,,,6,,,3,4,0,,,,2,1,0,4,5,3,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.ArrayTest.testArrayOfStringsSerialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,2,2,0,,,,2,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.ArrayTest.testEmptyArrayDeserialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,,,,2,,,,8,,,3,6,0,,,,2,1,0,6,7,3,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.ArrayTest.testEmptyArraySerialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,2,1,0,,,,2,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.ArrayTest.testInvalidArrayDeserialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,8,,,2,5,0,,,,2,2,0,3,5,2,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.gson.functional.ArrayTest.testMixingTypesInObjectArraySerialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,4,,,2,2,3,,,,2,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"com.google.gson.functional.ArrayTest.testMultiDimenstionalObjectArraysSerialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,2,2,0,,,,2,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.ArrayTest.testMultidimenstionalArraysDeserialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,0,,,,7,,,4,5,3,,,,2,1,0,4,5,3,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.43,1,1,1,1
Public Method,"com.google.gson.functional.ArrayTest.testMultidimenstionalArraysSerialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,,,,0,,,,9,,,4,6,3,,,,3,1,0,4,5,3,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Method,"com.google.gson.functional.ArrayTest.testNullsInArrayDeserialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,8,,,4,5,0,,,,3,2,0,6,8,5,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"com.google.gson.functional.ArrayTest.testNullsInArraySerialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,0,,,,6,,,4,4,0,,,,2,1,0,4,5,4,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.ArrayTest.testNullsInArrayWithSerializeNullPropertySetSerialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,7,,,4,5,0,,,,6,1,0,5,6,4,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.ArrayTest.testObjectArrayWithNonPrimitivesSerialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,,,,2,,,,10,,,7,8,0,,,,5,1,0,8,9,7,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.ArrayTest.testSingleNullInArrayDeserialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,0,,,,4,,,2,2,0,,,,2,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.ArrayTest.testSingleNullInArraySerialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,0,,,,6,,,3,4,0,,,,2,1,0,4,5,3,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.ArrayTest.testSingleStringArrayDeserialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,0,,,,6,,,3,4,0,,,,2,1,0,4,5,3,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.ArrayTest.testSingleStringArraySerialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,0,,,,5,,,3,3,0,,,,2,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.ArrayTest.testTopLevelArrayOfIntsDeserialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,3,3,0,,,,2,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.ArrayTest.testTopLevelArrayOfIntsSerialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,2,2,0,,,,2,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"com.google.gson.functional.CircularReferenceTest",1,1,1,1,9,0,9,0,1,6,6,0,,0,0,,,,7,1,,,,7,7,0,0,1,6,,95,,,,12,,,,77,,,31,46,7,,,,,,,40,55,29,,,26,,,,,,,,2,2,2,1,,2,1,,14,14,0.09,10,10,10,7
